Id,Titulo_P,Subtitulo_P,Descripcion,Valor,Marca,Categoria,Subcategoria,Sub_sub_categoria,URL_Redireccion,URL_Imagen_Principal,URL_Imagen_2,URL_Imagen_3,URL_Imagen_4,URL_Imagen_5,Tienda, Stock
"13031","Sillón de Oficina Tulum Gris"," con sistema ''gas lift'' de elevación por palanca."," recupera su belleza original.","00","","","","","http://www.carrefour.com.ar/muebles/oficina/sillas-y-sillones/sillon-oficina-gris-59-5x60xh99-109cm.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072140981-2.jpg","","","","","Carrefour",""
"11672","Reposera Sillón de Jardín Solcito con Apoyabrazos Madera"," realizado con cintas trenzadas de polietileno."," aislante térmico y muy resistente a la corrosión. Para prolongar la vida útil de la reposera nunca deberá ser guardada húmeda y para el caso de estar expuesta a aguas salitrosas enjuagar con agua dulce.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/bancos-reposeras/sillon-tipo-reposera-con-apoyabrazos-de-madera-jardin.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798042571604.jpg","","","","","Carrefour",""
"11670","Reposera Sillón de Jardín Solcito Acero Rojo y Naranja"," cintas trenzadas de polietileno. Posee apoyabrazos de madera."," aislante térmico y muy resistente a la corrosión. Para prolongar la vida útil de la reposera nunca deberá ser guardada húmeda y para el caso de estar expuesta a aguas salitrosas enjuagar con agua dulce.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/bancos-reposeras/sillon-tipo-reposera-fijo-con-apoyabrazos-de-madera-jardin.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/img_4500.jpg","","","","","Carrefour",""
"14900","Afeitadora Philips S1520 Negro","Sistema de cuchillas CloseCut - Cabezales Flex de 4 direcciones - Cortapatillas desplegable"," gracias a nuestra potente y eficiente batería de iones de litio. Abrí los cabezales del recortador y utilizá el cepillo de limpieza proporcionado para eliminar el pelo suelto.  Completá tu look con el recortador desplegable. Perfecto para mantener el bigote y recortar las patillas.","00","Philips","Cuidado Personal y Salud","Cuidado del Hombre","Afeitadoras","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-del-hombre/afeitadoras/afeitadora-philips-recargable-mod-s1520.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/h/php_0000_8710103784838.jpg","","","","","Carrefour",""
"14069","Sombrilla Playera Pacific Aluminio Azul","Sombrilla de playa grande y fuerte"," lo que le permite permanecer inalterable por más tiempo que otros géneros. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/sombrilla-playa-alum-240-cm-azul.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mdjr_0028_3610882012199-02.jpg","","","","","Carrefour",""
"14068","Sombrilla Playera Pacific Aluminio Fucsia","Sombrilla de playa grande y fuerte"," lo que le permite permanecer inalterable por más tiempo que otros géneros. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/sombrilla-playa-alum-240-cm-fucsia.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mdjr_0034_3610882012182-02.jpg","","","","","Carrefour",""
"13388","Banco Inclinado Para Abdominales","Plegable con posición de pies regulable. Incluye dos correas elásticas."," lo que lo convierte en un aparato práctico de fácil guardado. Fabricado en acero con superficie acolchonada con goma espuma.","00","Carrefour","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/fitness/bancos-y-multigimnasios/banco-para-abdominales.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3390504021838_a.jpg","","","","","Carrefour",""
"14067","Reposera de Jardín Break Acero y Textileno"," incluye almohadón."," ideal para rellenos de almohadones. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/bancos-reposeras/reposera-acero-textiline-con-almohadon.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3609230087736_1_1.jpg","","","","","Carrefour",""
"11669","Reposera Sillón de Jardín Solcito Acero Verde"," cintas trenzadas de polietileno. Posee apoyabrazos de madera."," aislante térmico y muy resistente a la corrosión. Para prolongar la vida útil de la reposera nunca deberá ser guardada húmeda y para el caso de estar expuesta a aguas salitrosas enjuagar con agua dulce.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/bancos-reposeras/sillon-fijo-c-apoyabrazos-madera-7-8-cin.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798042572502.jpg","","","","","Carrefour",""
"13386","Carpa Timberwood 3 Personas"," 1200 mm de columna de agua. Incluye bolsa transportadora"," a mayor columna de agua mayor impermeabilidad tendrá la tienda.","00","Escape","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/carpas/carpa-timberwood-3-personas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carpa04.jpg","","","","","Carrefour",""
"13026","Escritorio de Oficina Veines Negro","Confeccionado en vidrio templado y estructura de acero"," con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente.","00","","","","","http://www.carrefour.com.ar/muebles/oficina/escritorios/escritorio-cano-y-vidrio-diseno-vetas-12.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072140059-2.jpg","","","","","Carrefour",""
"14063","Parasol Suspendido Curazao Aluminio Verde","Con ventilación superior para que el viento no lo embolse."," con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/parasol-suspendido-diam-3-mts-verde-ingl.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/par_0003_3267078413454.jpg","","","","","Carrefour",""
"13382","Carpa Iglu Dome 6 Personas"," 800 mm de columna de agua. Incluye bolsa transportadora"," a mayor columna de agua mayor impermeabilidad tendrá la tienda.","00","Escape","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/carpas/carpa-iglu-dome-6-personas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carpas_0000_3267077004394_1.jpg","","","","","Carrefour",""
"11662","Juego de Jardín Isabella 3 Piezas Eucaliptus"," todo plegable."," con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno. Sólo necesita una mano de aceite para madera exótica cada 6 meses.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/juegos-de-jardin/set-3-pzs-mesa-2-sillas-eucalip-y-acer.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/img_5489.jpg","","","","","Carrefour",""
"11661","Juego de Jardín Valentino 3 Piezas Eucaliptus"," todo plegable."," con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno. Sólo necesita una mano de aceite para madera exótica cada 6 meses.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/juegos-de-jardin/juego-de-jardin-mesa-y-2-sillas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/img_5478.jpg","","","","","Carrefour",""
"14457","Parrilla de Acero Milano","Superficie de 53 x 38 Cm de parrilla","Parrilla de Acero para carbon. Cuenta con una estructura de madera en los laterales apto para apoyar utensillos. Tiene una superficie de 53 x 38 Cm de parrilla.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/parrillas/parrilla-milano-56x41cm.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3613865040042.jpg","","","","","Carrefour",""
"14456","Parrilla de Acero Antilles","Superficie de 70 x 40 Cm de parrilla","Parrila para carbon de Acero con una superficie de 70 x 40 Cm separado en dos espacios iguales. Cuenta con ruedas para traslado de la parrilla.","00","Carrefour","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/parrillas/parrilla-carrefour-antilles.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/parrilla_0000_3292193471454.jpg","","","","","Carrefour",""
"14455","Parrilla de Acero Malaga","5 Cm de parrilla.","5 Cm separado en dos espacios iguales. Cuenta con ruedas para traslado de la parrilla.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/parrillas/parrilla-malaga-52x36-5.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/parrilla_0001_3292193251391.jpg","","","","","Carrefour",""
"13416","Colchón Inflado Fácil Bestway 2 Personas","Confeccionado en  pvc y felpa. 1.87 x 1.375 mt. Incluye inflador y parche de reparación. Descanso garantizado!"," es reciclable por varios métodos.","00","Bestway","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/colchones/cama-inflado-facil-2-plazas-187x137-5x22.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/6942138960624_a.jpg","","","","","Carrefour",""
"14454","Carpa Escape Cadillac 6 Personas"," 1000 mm de columna de agua. Incluye bolsa transportadora"," que equivale a la presión ejercida por una milésima parte de una columna de agua.","00","Escape","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/carpas/escape-carpa-cadillac-6p.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carpas_0000_3267078884797_1.jpg","","","","","Carrefour",""
"13415","Colchón Inflable Bestway 2 Personas","Confeccionado en  pvc y felpa. 1.87 x 1.37 mt. Incluye parche de reparación. Descanso garantizado!"," es reciclable por varios métodos.","00","Bestway","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/colchones/colchon-inflable-2-plazas-187x137-5x22-5.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/6942138960464_b.jpg","","","","","Carrefour",""
"14453","Carpa Escape Xtrem 4 Personas"," 2000 mm de columna de agua. Incluye bolsa transportadora"," que equivale a la presión ejercida por una milésima parte de una columna de agua.","00","Escape","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/carpas/escape-carpa-xtrem-4p.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carpas_0001_3267077009092_1.jpg","","","","","Carrefour",""
"13414","Colchón Inflable Bestway 1 Persona","Confeccionado en  pvc y felpa. 1.80 x 0.75 mt. Incluye parche de reparación. Descanso garantizado!"," es reciclable por varios métodos.","00","Bestway","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/colchones/colchon-inflable-single-180x75x22-5-best.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/6942138960440_a.jpg","","","","","Carrefour",""
"13413","Colchón Inflado Fácil Bestway 1 Persona","Confeccionado en  pvc y felpa. 1.85 x 0.76 mt. Incluye inflador y parche de reparación. Descanso garantizado!"," es reciclable por varios métodos.","00","Bestway","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/colchones/cama-inflado-facil-1plaza-185x76x21-9-be.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/6942138916294_b.jpg","","","","","Carrefour",""
"14058","Juego de Jardín Corner 3 Piezas Rattan sintético","Mesa ratona con superficie de vidrio y sillon esquinero. Incluye almohadones."," y posee baja absorción de humedad y gran resistencia al impacto. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/juegos-de-jardin/set-corner-rattan-1-2cp-1-cp-ext-1-mesa.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078049325_1_1.jpg","","","","","Carrefour",""
"10180","Reposera de Jardín Wheel Teka"," con bandeja y ruedas para su facil traslado."," gracias a su propio aceite natural. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno. Solo necesita una mano de aceite para teka cada 6 meses.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/bancos-reposeras/reposera-4-posiciones-con-almohadon.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/7/5705820130559_1_1.jpg","","","","","Carrefour",""
"13019","Sillón de Oficina Managua Negro"," con sistema ''gas lift'' de elevación por palanca."," recupera su belleza original.","00","","","","","http://www.carrefour.com.ar/muebles/oficina/sillas-y-sillones/sillon-oficina-basico-regulable-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072138520-2.jpg","","","","","Carrefour",""
"13017","Sillón Reclinable Relax Negro"," extra confort."," lo que le permite permanecer inalterable por más tiempo que otros géneros.","00","","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-reclinable-1-cpo-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072138476-2.jpg","","","","","Carrefour",""
"13376","Carpa Iglu Estrelle 3 Personas"," 450 mm de columna de agua. Incluye bolsa transportadora"," a mayor columna de agua mayor impermeabilidad tendrá la tienda.","00","Escape","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/carpas/carpa-iglu-estrelle-3-personas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carpas_0003_3267077000228_1.jpg","","","","","Carrefour",""
"13375","Carpa Iglu Dome 4 Personas"," 800 mm de columna de agua. Incluye bolsa transportadora"," a mayor columna de agua mayor impermeabilidad tendrá la tienda.","00","Escape","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/carpas/escape-carpa-tipo-iglo-4-pers-c-alero-d.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267077000181-2.jpg","","","","","Carrefour",""
"13372","Hidrolavadora Max Star 1500 watts APW-VA-90P(B)","Presion de 90/135 BAR y caudal de 6.0 L/Min"," toldos y todo lo que se te ocurra quedará limpio y sin esfuerzo!","00","Max Star","","","","http://www.carrefour.com.ar/jardin/hidrolavadoras/hidrolavadora-c-portarrollo-apw-va-90p.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/2646206000000_b.jpg","","","","","Carrefour",""
"13371","Hidrolavadora Max Star 1400 watt APW-VTB-90P","Presion de 90/135 BAR y caudal de 5.8 L/Min"," toldos y todo lo que se te ocurra quedará limpio y sin esfuerzo!","00","Max Star","","","","http://www.carrefour.com.ar/jardin/hidrolavadoras/hidrolavadora-apw-vtb-90p-90-135bar-1400.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/2646205000001_b_1.jpg","","","","","Carrefour",""
"13370","Hidrolavadora Max Star 1500 watt APW-VA-90P(A)","Presion de 90/135 BAR y caudal de 6.0 L/Min"," toldos y todo lo que se te ocurra quedará limpio y sin esfuerzo!","00","Max Star","","","","http://www.carrefour.com.ar/jardin/hidrolavadoras/hidrolavadora-apw-va-90p-90-135bar-1500w.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/2646204000002_b.jpg","","","","","Carrefour",""
"13767","Sillón Auro Chenille Tostado"," confeccionado en Chenille y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-auro-2-cuerpos-ch-tostado-j.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/z/e/zena_chenilletostado_vista00.jpg","","","","","Carrefour",""
"13766","Sillón Auro Ecocuero Bordo"," confeccionado en Ecocuero y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-auro-2-cuerpos-eco-bordo-b.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/z/e/zena_bordo_vista00.jpg","","","","","Carrefour",""
"13765","Sillón Auro Ecocuero Negro"," confeccionado en Ecocuero y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-auro-2-cuerpos-eco-negro-b.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/z/e/zena_negro_vista00.jpg","","","","","Carrefour",""
"7011","Licuadora de Pie Liliana Frutalic"," capacidad 1.8 litros","8 Lts. 3 velocidades + pulsador. Potencia: 600 watts","00","Liliana","Pequeños Electrodomésticos","Ayudantes de Cocina","Licuadoras","http://www.carrefour.com.ar/pequenos-electrodomesticos/ayudantes-de-cocina/licuadoras/licuadora-de-pie-liliana-frutalic.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793862006732.jpg","","","","","Carrefour",""
"13764","Sillón Kibo Ecocuero Negro"," confeccionado en Ecocuero y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-kibo-2-cuerpos-eco-negro-b.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/i/kibo_negro_vista00.jpg","","","","","Carrefour",""
"13763","Sillón Kibo Ecocuero Chocolate"," confeccionado en Ecocuero y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-kibo-2-cuerpos-eco-choco-b.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/i/kibo_chocolate_vista00.jpg","","","","","Carrefour",""
"13762","Sillón Kibo Ecocuero Crudo"," confeccionado en Ecocuero y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-kibo-2-cuerpos-eco-crudo-b.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/i/kibo_beige_vista00.jpg","","","","","Carrefour",""
"13761","Sillón Frisia Chenille Bordo"," confeccionado en Chenille y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-frisia-2-cuerpos-ch-bordo-j.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/r/frisia_chenillebordo_vista00.jpg","","","","","Carrefour",""
"13369","Hidrolavadora Max Star 1650 watt ABW-VU-70","Presion de 70/105 BAR y caudal de 5.7 L/Min"," toldos y todo lo que se te ocurra quedará limpio y sin esfuerzo!","00","Max Star","","","","http://www.carrefour.com.ar/jardin/hidrolavadoras/hidrolavadora-vu70-70-105bar-1650w.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/2634813000001_c.jpg","","","","","Carrefour",""
"13760","Sillón Frisia Chenille Tostado"," confeccionado en Chenille y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-frisia-2-cuerpos-ch-tostado-j.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/r/frisia_chenilletostado_vista00_1.jpg","","","","","Carrefour",""
"13368","Hidrolavadora Max Star 1850 watt ABW-VP-90B","Presion de 90/135 BAR y caudal de 5.7 L/Min"," toldos y todo lo que se te ocurra quedará limpio y sin esfuerzo!","00","Max Star","","","","http://www.carrefour.com.ar/jardin/hidrolavadoras/hidrolavadora-vp-90b-90-135bar-1850w.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/2634811000003_b.jpg","","","","","Carrefour",""
"13009","Sillón Tucson Marron"," 1 cuerpo de diseño sobrio."," son apreciados para la confección de prendas y accesorios de alto rendimiento.","00","","","","","http://www.carrefour.com.ar/muebles/living-comedor/mesas-y-sillas/sofa-tucson-1-cuerpo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/2658518000005-1.jpg","","","","","Carrefour",""
"6293","Calefón Eléctrico Mayva 25 Litros Acero Inoxidable"," corte automático. Tipo De Conexión Eléctrico"," corte automático. Tipo De Conexión Eléctrico","00","Mayva","","","","http://www.carrefour.com.ar/electrohogar-1/calefones/calefones-electricos/calefon-electrico-mayva-acero-inoxidable-25l.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798101470374.jpg","","","","","Carrefour",""
"6729","Auricular Inalámbrico Dynacom PS3 PS4 XBOX PC","Compatible con PlayStation 4. Compatible con PlayStation 3 . Compatible con Xbox 360. Compatible con PC. Control de Volumen"," para que te sumerjas en una aventura en todo sentido excepcional.","00","Dynacom","","","","http://www.carrefour.com.ar/consolas-y-video-juegos/accesorios-3/auriculares-consolas/auricular-inalambrico-dynacom-ps3-ps4-xbox-pc.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796847042541.jpg","","","","","Carrefour",""
"6722","Termotanque Eléctrico Señorial Zafiro 95 Litros Blanco","Capacidad de 95 Litros. Válvula termostática. Calentamiento simultaneo"," manteniendo automáticamente la temperatura seleccionada del agua. Protección extra contra la corrosión. Resistencia blindada de reducido consumo y un interruptor térmico de seguridad que corta el circuito eléctrico en caso de excesivo calentamiento de agua. Mayor ahorro de electricidad. Calentamiento simultaneo. Sistema dual para apoyar y colgar.","00","Señorial","Electrohogar","Termotanques","Termotanques Eléctricos","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-electricos/termotanque-electrico-se-orial-oro-95-e.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796825000617_1.jpg","","","","","Carrefour",""
"6721","Termotanque Eléctrico Señorial Zafiro 65 Litros Blanco","Capacidad de 65 E 65 litros. Válvula termostática. Sistema dual para apoyar y colgar"," manteniendo automáticamente la temperatura seleccionada del agua. Protección extra contra la corrosión. Alta seguridad.  Mayor ahorro de electricidad. Sistema dual para apoyar y colgar","00","Señorial","Electrohogar","Termotanques","Termotanques Eléctricos","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-electricos/termotanque-electrico-se-orial-oro-65-e.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796825000600_1.jpg","","","","","Carrefour",""
"6720","Termotanque Eléctrico Señorial Zafiro 40 Litros Blanco","Termotanque eléctrico de 40 litros. mayor ahorro de electricidad. Calentamiento simultáneo. Sistema Dual."," manteniendo automáticamente la temperatura seleccionada del agua. Protección extra contra la corrosión. Posee una resistencia blindada de reducido consumo y un interruptor térmico de seguridad que corta el circuito eléctrico en caso de excesivo calentamiento de agua. Mayor ahorro de electricidad. Grifo de purga. Calentamiento simultáneo. Sistema dual para apoyar y colgar.","00","Señorial","Electrohogar","Termotanques","Termotanques Eléctricos","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-electricos/termotanque-electrico-se-orial-oro-40-e.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796825000594_1.jpg","","","","","Carrefour",""
"13759","Sillón Naples Chenille Chocolate"," confeccionado en Chenille y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-naples-2-cuerpos-ch-choco-j.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/a/naples_chenillechocolate_vista00.jpg","","","","","Carrefour",""
"13755","Sillón Kahlo Chenille Bordo","Sillón de 2 cuerpos de tela chenille color bordó"," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/sillon-kahlo-2-cuerpos-ch-bordo-j.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/a/kahlo_chenillebordo_vista00.jpg","","","","","Carrefour",""
"13754","Sillón Kahlo Chenille Negro"," con almohadones rellenos de fibroesfera y patas de madera"," para obtener el pelo característico.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-kahlo-2-cuerpos-ch-negro-j.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/a/kahlo_chenillenegro_vista00.jpg","","","","","Carrefour",""
"13753","Sillón Kahlo Chenille Chocolate","Sillón de 2 cuerpos de tela chenille color chocolate"," para obtener el pelo característico.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-kahlo-2-cuerpos-ch-choco-j.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/a/kahlo_chenillechocolate_vista00.jpg","","","","","Carrefour",""
